application_id,stage_number,stage_name,status,timestamp,duration_hours,drop_reason
APP-005199,1,Lead Captured,Completed,2024-02-11 10:45:00,0.1,
APP-005199,2,Application Submission,Completed,2024-02-11 11:46:48,1.03,
APP-005199,3,Document Verification,Dropped,2024-02-12 22:59:24,35.21,Income Proof Mismatch
APP-005200,1,Lead Captured,Completed,2022-05-19 10:42:00,0.1,
APP-005200,2,Application Submission,Completed,2022-05-19 11:18:00,0.6,
APP-005200,3,Document Verification,Dropped,2022-05-19 17:02:24,5.74,Income Proof Mismatch
APP-005201,1,Lead Captured,Completed,2024-06-05 08:01:00,0.1,
APP-005201,2,Application Submission,Completed,2024-06-05 11:29:48,3.48,
APP-005201,3,Document Verification,Completed,2024-06-06 07:40:00,20.17,
APP-005201,4,Underwriting & Risk,Completed,2024-06-06 16:53:12,9.22,
APP-005201,5,Credit Approved,Completed,2024-06-06 19:50:12,2.95,
APP-005201,6,Offer Acceptance,Completed,2024-06-08 05:21:24,33.52,
APP-005201,7,Disbursement,Completed,2024-06-09 05:08:12,23.78,
APP-005202,1,Lead Captured,Completed,2024-10-01 13:36:00,0.1,
APP-005202,2,Application Submission,Completed,2024-10-01 17:19:12,3.72,
APP-005202,3,Document Verification,Completed,2024-10-02 20:16:12,26.95,
APP-005202,4,Underwriting & Risk,Completed,2024-10-04 11:52:12,39.6,
APP-005202,5,Credit Approved,Completed,2024-10-04 20:49:48,8.96,
APP-005202,6,Offer Acceptance,Dropped,2024-10-06 05:48:00,32.97,Loan Amount Insufficient
APP-005203,1,Lead Captured,Completed,2023-09-07 14:58:00,0.1,
APP-005203,2,Application Submission,Completed,2023-09-07 15:37:00,0.65,
APP-005203,3,Document Verification,Completed,2023-09-08 05:13:00,13.6,
APP-005203,4,Underwriting & Risk,Completed,2023-09-10 02:47:48,45.58,
APP-005203,5,Credit Approved,Completed,2023-09-10 09:20:12,6.54,
APP-005203,6,Offer Acceptance,Completed,2023-09-12 19:44:12,58.4,
APP-005203,7,Disbursement,Completed,2023-09-13 06:56:12,11.2,
APP-005204,1,Lead Captured,Completed,2023-05-17 11:07:00,0.1,
APP-005204,2,Application Submission,Completed,2023-05-17 12:56:48,1.83,
APP-005204,3,Document Verification,Completed,2023-05-17 20:47:12,7.84,
APP-005204,4,Underwriting & Risk,Completed,2023-05-19 14:41:12,41.9,
APP-005204,5,Credit Approved,Completed,2023-05-19 23:52:00,9.18,
APP-005204,6,Offer Acceptance,Dropped,2023-05-22 19:07:00,67.25,Offer Expired
APP-005205,1,Lead Captured,Completed,2024-06-26 18:51:00,0.1,
APP-005205,2,Application Submission,Completed,2024-06-26 19:09:00,0.3,
APP-005205,3,Document Verification,Dropped,2024-06-27 16:46:12,21.62,Verification SLA Timeout
APP-005206,1,Lead Captured,Completed,2024-09-20 19:05:00,0.1,
APP-005206,2,Application Submission,Completed,2024-09-20 19:26:00,0.35,
APP-005206,3,Document Verification,Completed,2024-09-22 06:58:24,35.54,
APP-005206,4,Underwriting & Risk,Completed,2024-09-23 15:48:12,32.83,
APP-005206,5,Credit Approved,Completed,2024-09-23 20:00:12,4.2,
APP-005206,6,Offer Acceptance,Completed,2024-09-25 07:20:00,35.33,
APP-005206,7,Disbursement,Completed,2024-09-25 12:28:24,5.14,
APP-005207,1,Lead Captured,Completed,2024-05-17 14:11:00,0.1,
APP-005207,2,Application Submission,Completed,2024-05-17 15:15:48,1.08,
APP-005207,3,Document Verification,Completed,2024-05-17 23:30:12,8.24,
APP-005207,4,Underwriting & Risk,Completed,2024-05-19 16:02:36,40.54,
APP-005207,5,Credit Approved,Completed,2024-05-19 20:17:36,4.25,
APP-005207,6,Offer Acceptance,Dropped,2024-05-22 15:15:12,66.96,Competitor Rate Cheaper
APP-005208,1,Lead Captured,Completed,2024-08-12 16:27:00,0.1,
APP-005208,2,Application Submission,Dropped,2024-08-12 19:19:48,2.88,Abandoned Session
APP-005209,1,Lead Captured,Completed,2022-08-29 18:28:00,0.1,
APP-005209,2,Application Submission,Completed,2022-08-29 18:37:36,0.16,
APP-005209,3,Document Verification,Completed,2022-08-30 07:37:36,13.0,
APP-005209,4,Underwriting & Risk,Completed,2022-08-31 05:41:48,22.07,
APP-005209,5,Credit Approved,Completed,2022-08-31 11:29:12,5.79,
APP-005209,6,Offer Acceptance,Dropped,2022-09-01 00:28:00,12.98,Offer Expired
APP-005210,1,Lead Captured,Completed,2023-03-11 10:26:00,0.1,
APP-005210,2,Application Submission,Dropped,2023-03-11 11:10:24,0.74,Unresponsive
APP-005211,1,Lead Captured,Completed,2022-06-05 15:06:00,0.1,
APP-005211,2,Application Submission,Completed,2022-06-05 15:36:00,0.5,
APP-005211,3,Document Verification,Completed,2022-06-06 13:26:24,21.84,
APP-005211,4,Underwriting & Risk,Completed,2022-06-06 22:08:24,8.7,
APP-005211,5,Credit Approved,Completed,2022-06-07 02:58:12,4.83,
APP-005211,6,Offer Acceptance,Dropped,2022-06-09 19:18:36,64.34,Customer Changed Mind
APP-005212,1,Lead Captured,Completed,2022-01-07 09:30:00,0.1,
APP-005212,2,Application Submission,Completed,2022-01-07 10:06:36,0.61,
APP-005212,3,Document Verification,Dropped,2022-01-07 23:30:00,13.39,Income Proof Mismatch
APP-005213,1,Lead Captured,Completed,2024-03-12 18:30:00,0.1,
APP-005213,2,Application Submission,Completed,2024-03-12 18:48:36,0.31,
APP-005213,3,Document Verification,Completed,2024-03-13 13:48:36,19.0,
APP-005213,4,Underwriting & Risk,Completed,2024-03-14 11:44:24,21.93,
APP-005213,5,Credit Approved,Completed,2024-03-14 14:57:36,3.22,
APP-005213,6,Offer Acceptance,Dropped,2024-03-16 08:55:12,41.96,Offer Expired
APP-005214,1,Lead Captured,Completed,2022-08-27 15:49:00,0.1,
APP-005214,2,Application Submission,Dropped,2022-08-27 17:28:00,1.65,Abandoned Session
APP-005215,1,Lead Captured,Completed,2023-05-20 15:36:00,0.1,
APP-005215,2,Application Submission,Completed,2023-05-20 18:38:24,3.04,
APP-005215,3,Document Verification,Dropped,2023-05-21 15:24:36,20.77,Applicant Non-Response
APP-005216,1,Lead Captured,Completed,2022-05-13 09:49:00,0.1,
APP-005216,2,Application Submission,Completed,2022-05-13 11:29:12,1.67,
APP-005216,3,Document Verification,Dropped,2022-05-14 17:25:36,29.94,Verification SLA Timeout
APP-005217,1,Lead Captured,Completed,2024-08-27 17:45:00,0.1,
APP-005217,2,Application Submission,Completed,2024-08-27 18:16:48,0.53,
APP-005217,3,Document Verification,Dropped,2024-08-28 01:52:12,7.59,Income Proof Mismatch
APP-005218,1,Lead Captured,Completed,2024-09-02 11:18:00,0.1,
APP-005218,2,Application Submission,Completed,2024-09-02 12:16:48,0.98,
APP-005218,3,Document Verification,Dropped,2024-09-03 21:47:24,33.51,Income Proof Mismatch
APP-005219,1,Lead Captured,Completed,2022-06-11 13:35:00,0.1,
APP-005219,2,Application Submission,Completed,2022-06-11 16:17:36,2.71,
APP-005219,3,Document Verification,Completed,2022-06-12 22:54:12,30.61,
APP-005219,4,Underwriting & Risk,Completed,2022-06-13 20:47:36,21.89,
APP-005219,5,Credit Approved,Completed,2022-06-14 05:11:00,8.39,
APP-005219,6,Offer Acceptance,Dropped,2022-06-15 04:26:00,23.25,Customer Changed Mind
APP-005220,1,Lead Captured,Completed,2023-12-27 15:30:00,0.1,
APP-005220,2,Application Submission,Completed,2023-12-27 18:45:36,3.26,
APP-005220,3,Document Verification,Dropped,2023-12-28 11:45:00,16.99,Applicant Non-Response
APP-005221,1,Lead Captured,Completed,2022-12-12 16:57:00,0.1,
APP-005221,2,Application Submission,Completed,2022-12-12 17:40:48,0.73,
APP-005221,3,Document Verification,Completed,2022-12-13 02:30:00,8.82,
APP-005221,4,Underwriting & Risk,Completed,2022-12-13 11:28:48,8.98,
APP-005221,5,Credit Approved,Completed,2022-12-13 19:19:48,7.85,
APP-005221,6,Offer Acceptance,Completed,2022-12-14 04:21:00,9.02,
APP-005221,7,Disbursement,Completed,2022-12-14 15:14:24,10.89,
APP-005222,1,Lead Captured,Completed,2023-02-07 20:21:00,0.1,
APP-005222,2,Application Submission,Completed,2023-02-07 22:25:48,2.08,
APP-005222,3,Document Verification,Completed,2023-02-09 02:58:48,28.55,
APP-005222,4,Underwriting & Risk,Completed,2023-02-10 04:27:36,25.48,
APP-005222,5,Credit Approved,Completed,2023-02-10 05:45:36,1.3,
APP-005222,6,Offer Acceptance,Completed,2023-02-12 17:56:24,60.18,
APP-005222,7,Disbursement,Completed,2023-02-12 21:02:24,3.1,
APP-005223,1,Lead Captured,Completed,2022-11-30 13:07:00,0.1,
APP-005223,2,Application Submission,Completed,2022-11-30 15:59:12,2.87,
APP-005223,3,Document Verification,Completed,2022-12-02 02:05:12,34.1,
APP-005223,4,Underwriting & Risk,Dropped,2022-12-03 08:33:24,30.47,High Leverage / Active Delinquencies
APP-005224,1,Lead Captured,Completed,2024-01-18 09:38:00,0.1,
APP-005224,2,Application Submission,Completed,2024-01-18 11:39:12,2.02,
APP-005224,3,Document Verification,Completed,2024-01-19 17:27:48,29.81,
APP-005224,4,Underwriting & Risk,Completed,2024-01-20 04:17:36,10.83,
APP-005224,5,Credit Approved,Completed,2024-01-20 06:40:24,2.38,
APP-005224,6,Offer Acceptance,Completed,2024-01-22 00:40:24,42.0,
APP-005224,7,Disbursement,Completed,2024-01-22 18:58:24,18.3,
APP-005225,1,Lead Captured,Completed,2022-02-13 09:23:00,0.1,
APP-005225,2,Application Submission,Completed,2022-02-13 10:12:48,0.83,
APP-005225,3,Document Verification,Completed,2022-02-14 09:34:24,23.36,
APP-005225,4,Underwriting & Risk,Dropped,2022-02-15 22:12:12,36.63,Credit Score Below Threshold
APP-005226,1,Lead Captured,Completed,2023-04-26 13:43:00,0.1,
APP-005226,2,Application Submission,Completed,2023-04-26 14:32:12,0.82,
APP-005226,3,Document Verification,Completed,2023-04-27 18:18:24,27.77,
APP-005226,4,Underwriting & Risk,Completed,2023-04-29 17:15:24,46.95,
APP-005226,5,Credit Approved,Completed,2023-04-30 02:40:36,9.42,
APP-005226,6,Offer Acceptance,Completed,2023-05-01 04:36:24,25.93,
APP-005226,7,Disbursement,Completed,2023-05-01 22:36:24,18.0,
APP-005227,1,Lead Captured,Completed,2024-03-01 09:16:00,0.1,
APP-005227,2,Application Submission,Dropped,2024-03-01 10:18:24,1.04,Abandoned Session
APP-005228,1,Lead Captured,Completed,2023-06-19 11:10:00,0.1,
APP-005228,2,Application Submission,Completed,2023-06-19 13:26:48,2.28,
APP-005228,3,Document Verification,Dropped,2023-06-20 22:01:36,32.58,Applicant Non-Response
APP-005229,1,Lead Captured,Completed,2023-02-09 09:18:00,0.1,
APP-005229,2,Application Submission,Completed,2023-02-09 12:07:12,2.82,
APP-005229,3,Document Verification,Dropped,2023-02-09 20:06:36,7.99,Verification SLA Timeout
APP-005230,1,Lead Captured,Completed,2023-04-17 16:13:00,0.1,
APP-005230,2,Application Submission,Completed,2023-04-17 18:31:36,2.31,
APP-005230,3,Document Verification,Dropped,2023-04-18 18:45:24,24.23,Applicant Non-Response
APP-005231,1,Lead Captured,Completed,2024-01-25 18:58:00,0.1,
APP-005231,2,Application Submission,Completed,2024-01-25 21:47:48,2.83,
APP-005231,3,Document Verification,Completed,2024-01-26 23:16:36,25.48,
APP-005231,4,Underwriting & Risk,Completed,2024-01-27 19:25:36,20.15,
APP-005231,5,Credit Approved,Completed,2024-01-28 01:04:00,5.64,
APP-005231,6,Offer Acceptance,Completed,2024-01-28 20:29:48,19.43,
APP-005231,7,Disbursement,Completed,2024-01-29 16:38:12,20.14,
APP-005232,1,Lead Captured,Completed,2022-10-12 13:08:00,0.1,
APP-005232,2,Application Submission,Dropped,2022-10-12 14:49:24,1.69,Abandoned Session
APP-005233,1,Lead Captured,Completed,2024-09-11 08:41:00,0.1,
APP-005233,2,Application Submission,Dropped,2024-09-11 12:09:12,3.47,Mobile App Crash
APP-005234,1,Lead Captured,Completed,2022-11-01 10:17:00,0.1,
APP-005234,2,Application Submission,Completed,2022-11-01 13:36:12,3.32,
APP-005234,3,Document Verification,Completed,2022-11-02 16:52:24,27.27,
APP-005234,4,Underwriting & Risk,Completed,2022-11-03 10:18:48,17.44,
APP-005234,5,Credit Approved,Completed,2022-11-03 21:07:24,10.81,
APP-005234,6,Offer Acceptance,Dropped,2022-11-04 20:39:48,23.54,Loan Amount Insufficient
APP-005235,1,Lead Captured,Completed,2024-07-27 10:29:00,0.1,
APP-005235,2,Application Submission,Completed,2024-07-27 13:00:12,2.52,
APP-005235,3,Document Verification,Completed,2024-07-28 13:20:00,24.33,
APP-005235,4,Underwriting & Risk,Dropped,2024-07-30 05:35:00,40.25,High Leverage / Active Delinquencies
APP-005236,1,Lead Captured,Completed,2023-07-24 16:25:00,0.1,
APP-005236,2,Application Submission,Completed,2023-07-24 20:15:24,3.84,
APP-005236,3,Document Verification,Dropped,2023-07-26 00:40:36,28.42,Verification SLA Timeout
APP-005237,1,Lead Captured,Completed,2024-06-18 11:09:00,0.1,
APP-005237,2,Application Submission,Completed,2024-06-18 13:57:36,2.81,
APP-005237,3,Document Verification,Completed,2024-06-19 01:45:36,11.8,
APP-005237,4,Underwriting & Risk,Dropped,2024-06-19 15:18:36,13.55,Credit Score Below Threshold
APP-005238,1,Lead Captured,Completed,2023-05-11 09:26:00,0.1,
APP-005238,2,Application Submission,Completed,2023-05-11 13:24:12,3.97,
APP-005238,3,Document Verification,Dropped,2023-05-12 06:26:00,17.03,Income Proof Mismatch
APP-005239,1,Lead Captured,Completed,2023-12-05 19:10:00,0.1,
APP-005239,2,Application Submission,Completed,2023-12-05 20:14:48,1.08,
APP-005239,3,Document Verification,Completed,2023-12-06 05:45:24,9.51,
APP-005239,4,Underwriting & Risk,Completed,2023-12-08 02:38:48,44.89,
APP-005239,5,Credit Approved,Completed,2023-12-08 09:05:48,6.45,
APP-005239,6,Offer Acceptance,Dropped,2023-12-10 21:11:12,60.09,Competitor Rate Cheaper
APP-005240,1,Lead Captured,Completed,2022-11-07 09:36:00,0.1,
APP-005240,2,Application Submission,Completed,2022-11-07 11:21:00,1.75,
APP-005240,3,Document Verification,Completed,2022-11-08 18:00:00,30.65,
APP-005240,4,Underwriting & Risk,Completed,2022-11-10 06:37:48,36.63,
APP-005240,5,Credit Approved,Completed,2022-11-10 13:06:36,6.48,
APP-005240,6,Offer Acceptance,Completed,2022-11-10 19:13:12,6.11,
APP-005240,7,Disbursement,Completed,2022-11-11 04:09:00,8.93,
APP-005241,1,Lead Captured,Completed,2024-04-30 16:01:00,0.1,
APP-005241,2,Application Submission,Completed,2024-04-30 16:43:00,0.7,
APP-005241,3,Document Verification,Dropped,2024-05-01 01:11:48,8.48,Applicant Non-Response
APP-005242,1,Lead Captured,Completed,2023-12-14 11:59:00,0.1,
APP-005242,2,Application Submission,Completed,2023-12-14 12:48:48,0.83,
APP-005242,3,Document Verification,Completed,2023-12-15 11:17:36,22.48,
APP-005242,4,Underwriting & Risk,Completed,2023-12-16 19:24:48,32.12,
APP-005242,5,Credit Approved,Completed,2023-12-16 22:05:36,2.68,
APP-005242,6,Offer Acceptance,Completed,2023-12-17 11:07:24,13.03,
APP-005242,7,Disbursement,Completed,2023-12-18 04:12:12,17.08,
APP-005243,1,Lead Captured,Completed,2022-08-23 16:05:00,0.1,
APP-005243,2,Application Submission,Completed,2022-08-23 16:20:00,0.25,
APP-005243,3,Document Verification,Completed,2022-08-24 05:24:48,13.08,
APP-005243,4,Underwriting & Risk,Completed,2022-08-25 09:48:48,28.4,
APP-005243,5,Credit Approved,Completed,2022-08-25 11:44:36,1.93,
APP-005243,6,Offer Acceptance,Completed,2022-08-26 12:47:36,25.05,
APP-005243,7,Disbursement,Completed,2022-08-26 15:13:24,2.43,
APP-005244,1,Lead Captured,Completed,2024-09-16 18:17:00,0.1,
APP-005244,2,Application Submission,Completed,2024-09-16 20:30:48,2.23,
APP-005244,3,Document Verification,Completed,2024-09-17 11:18:48,14.8,
APP-005244,4,Underwriting & Risk,Completed,2024-09-19 00:34:24,37.26,
APP-005244,5,Credit Approved,Completed,2024-09-19 03:51:48,3.29,
APP-005244,6,Offer Acceptance,Completed,2024-09-21 12:06:48,56.25,
APP-005244,7,Disbursement,Completed,2024-09-21 18:48:48,6.7,
APP-005245,1,Lead Captured,Completed,2023-10-25 09:36:00,0.1,
APP-005245,2,Application Submission,Dropped,2023-10-25 11:00:00,1.4,Unresponsive
APP-005246,1,Lead Captured,Completed,2022-08-11 16:51:00,0.1,
APP-005246,2,Application Submission,Completed,2022-08-11 18:31:48,1.68,
APP-005246,3,Document Verification,Completed,2022-08-12 18:51:00,24.32,
APP-005246,4,Underwriting & Risk,Dropped,2022-08-13 15:24:36,20.56,Credit Score Below Threshold
APP-005247,1,Lead Captured,Completed,2022-02-26 15:44:00,0.1,
APP-005247,2,Application Submission,Completed,2022-02-26 17:41:00,1.95,
APP-005247,3,Document Verification,Dropped,2022-02-27 23:23:00,29.7,Applicant Non-Response
APP-005248,1,Lead Captured,Completed,2023-08-22 19:48:00,0.1,
APP-005248,2,Application Submission,Completed,2023-08-22 22:54:36,3.11,
APP-005248,3,Document Verification,Completed,2023-08-23 17:57:36,19.05,
APP-005248,4,Underwriting & Risk,Completed,2023-08-25 14:34:48,44.62,
APP-005248,5,Credit Approved,Completed,2023-08-25 17:37:48,3.05,
APP-005248,6,Offer Acceptance,Completed,2023-08-26 08:18:36,14.68,
APP-005248,7,Disbursement,Completed,2023-08-26 19:35:24,11.28,
APP-005249,1,Lead Captured,Completed,2024-03-03 15:54:00,0.1,
APP-005249,2,Application Submission,Completed,2024-03-03 16:12:00,0.3,
APP-005249,3,Document Verification,Completed,2024-03-03 20:49:12,4.62,
APP-005249,4,Underwriting & Risk,Completed,2024-03-05 11:57:36,39.14,
APP-005249,5,Credit Approved,Completed,2024-03-05 18:08:24,6.18,
APP-005249,6,Offer Acceptance,Completed,2024-03-07 15:58:48,45.84,
APP-005249,7,Disbursement,Completed,2024-03-07 19:39:00,3.67,
APP-005250,1,Lead Captured,Completed,2022-10-10 15:34:00,0.1,
APP-005250,2,Application Submission,Completed,2022-10-10 16:34:36,1.01,
APP-005250,3,Document Verification,Completed,2022-10-11 02:07:36,9.55,
APP-005250,4,Underwriting & Risk,Completed,2022-10-12 14:38:48,36.52,
APP-005250,5,Credit Approved,Completed,2022-10-12 18:37:00,3.97,
APP-005250,6,Offer Acceptance,Dropped,2022-10-14 12:38:12,42.02,Loan Amount Insufficient
APP-005251,1,Lead Captured,Completed,2024-10-17 13:32:00,0.1,
APP-005251,2,Application Submission,Completed,2024-10-17 14:59:36,1.46,
APP-005251,3,Document Verification,Dropped,2024-10-18 03:04:24,12.08,Unclear ID Document
APP-005252,1,Lead Captured,Completed,2023-02-24 08:50:00,0.1,
APP-005252,2,Application Submission,Completed,2023-02-24 09:16:24,0.44,
APP-005252,3,Document Verification,Completed,2023-02-24 21:28:24,12.2,
APP-005252,4,Underwriting & Risk,Dropped,2023-02-25 21:14:00,23.76,Credit Score Below Threshold
APP-005253,1,Lead Captured,Completed,2023-02-16 17:52:00,0.1,
APP-005253,2,Application Submission,Completed,2023-02-16 18:42:24,0.84,
APP-005253,3,Document Verification,Completed,2023-02-17 07:08:12,12.43,
APP-005253,4,Underwriting & Risk,Completed,2023-02-18 07:55:00,24.78,
APP-005253,5,Credit Approved,Completed,2023-02-18 19:36:24,11.69,
APP-005253,6,Offer Acceptance,Dropped,2023-02-20 10:44:12,39.13,Competitor Rate Cheaper
APP-005254,1,Lead Captured,Completed,2024-03-14 14:32:00,0.1,
APP-005254,2,Application Submission,Completed,2024-03-14 16:16:24,1.74,
APP-005254,3,Document Verification,Completed,2024-03-14 20:45:48,4.49,
APP-005254,4,Underwriting & Risk,Dropped,2024-03-15 17:35:00,20.82,High Leverage / Active Delinquencies
APP-005255,1,Lead Captured,Completed,2024-04-15 15:06:00,0.1,
APP-005255,2,Application Submission,Completed,2024-04-15 15:21:36,0.26,
APP-005255,3,Document Verification,Completed,2024-04-16 03:00:00,11.64,
APP-005255,4,Underwriting & Risk,Completed,2024-04-16 20:51:36,17.86,
APP-005255,5,Credit Approved,Completed,2024-04-17 01:03:00,4.19,
APP-005255,6,Offer Acceptance,Completed,2024-04-17 08:51:00,7.8,
APP-005255,7,Disbursement,Completed,2024-04-17 22:02:24,13.19,
APP-005256,1,Lead Captured,Completed,2022-10-16 17:24:00,0.1,
APP-005256,2,Application Submission,Completed,2022-10-16 17:51:00,0.45,
APP-005256,3,Document Verification,Dropped,2022-10-17 13:46:12,19.92,Unclear ID Document
APP-005257,1,Lead Captured,Completed,2022-10-19 13:37:00,0.1,
APP-005257,2,Application Submission,Completed,2022-10-19 17:29:12,3.87,
APP-005257,3,Document Verification,Completed,2022-10-19 23:10:00,5.68,
APP-005257,4,Underwriting & Risk,Completed,2022-10-20 11:32:12,12.37,
APP-005257,5,Credit Approved,Completed,2022-10-20 17:47:12,6.25,
APP-005257,6,Offer Acceptance,Completed,2022-10-21 13:08:48,19.36,
APP-005257,7,Disbursement,Completed,2022-10-22 01:16:36,12.13,
APP-005258,1,Lead Captured,Completed,2023-11-13 13:32:00,0.1,
APP-005258,2,Application Submission,Completed,2023-11-13 14:17:00,0.75,
APP-005258,3,Document Verification,Completed,2023-11-14 20:27:12,30.17,
APP-005258,4,Underwriting & Risk,Completed,2023-11-16 09:02:36,36.59,
APP-005258,5,Credit Approved,Completed,2023-11-16 19:58:24,10.93,
APP-005258,6,Offer Acceptance,Dropped,2023-11-17 14:43:24,18.75,Customer Changed Mind
APP-005259,1,Lead Captured,Completed,2023-12-04 09:08:00,0.1,
APP-005259,2,Application Submission,Completed,2023-12-04 10:30:12,1.37,
APP-005259,3,Document Verification,Completed,2023-12-05 10:39:48,24.16,
APP-005259,4,Underwriting & Risk,Completed,2023-12-06 04:20:36,17.68,
APP-005259,5,Credit Approved,Completed,2023-12-06 07:12:12,2.86,
APP-005259,6,Offer Acceptance,Completed,2023-12-07 16:24:48,33.21,
APP-005259,7,Disbursement,Completed,2023-12-07 23:42:12,7.29,
APP-005260,1,Lead Captured,Completed,2023-07-03 13:39:00,0.1,
APP-005260,2,Application Submission,Completed,2023-07-03 17:25:48,3.78,
APP-005260,3,Document Verification,Completed,2023-07-04 09:44:24,16.31,
APP-005260,4,Underwriting & Risk,Dropped,2023-07-05 11:36:36,25.87,High Leverage / Active Delinquencies
APP-005261,1,Lead Captured,Completed,2023-10-17 15:59:00,0.1,
APP-005261,2,Application Submission,Dropped,2023-10-17 16:08:36,0.16,Form Incomplete
APP-005262,1,Lead Captured,Completed,2024-03-11 12:03:00,0.1,
APP-005262,2,Application Submission,Completed,2024-03-11 13:08:24,1.09,
APP-005262,3,Document Verification,Completed,2024-03-13 00:37:48,35.49,
APP-005262,4,Underwriting & Risk,Completed,2024-03-13 22:19:12,21.69,
APP-005262,5,Credit Approved,Completed,2024-03-14 10:12:36,11.89,
APP-005262,6,Offer Acceptance,Completed,2024-03-15 13:55:48,27.72,
APP-005262,7,Disbursement,Completed,2024-03-15 23:46:48,9.85,
APP-005263,1,Lead Captured,Completed,2022-11-23 12:19:00,0.1,
APP-005263,2,Application Submission,Completed,2022-11-23 13:08:12,0.82,
APP-005263,3,Document Verification,Completed,2022-11-23 21:04:36,7.94,
APP-005263,4,Underwriting & Risk,Completed,2022-11-24 21:39:24,24.58,
APP-005263,5,Credit Approved,Completed,2022-11-25 06:20:12,8.68,
APP-005263,6,Offer Acceptance,Completed,2022-11-26 08:28:00,26.13,
APP-005263,7,Disbursement,Completed,2022-11-27 05:29:48,21.03,
APP-005264,1,Lead Captured,Completed,2024-02-21 11:26:00,0.1,
APP-005264,2,Application Submission,Completed,2024-02-21 14:57:12,3.52,
APP-005264,3,Document Verification,Completed,2024-02-22 02:24:12,11.45,
APP-005264,4,Underwriting & Risk,Completed,2024-02-23 11:29:36,33.09,
APP-005264,5,Credit Approved,Completed,2024-02-23 16:41:00,5.19,
APP-005264,6,Offer Acceptance,Dropped,2024-02-24 14:27:12,21.77,Competitor Rate Cheaper
APP-005265,1,Lead Captured,Completed,2022-04-17 13:13:00,0.1,
APP-005265,2,Application Submission,Completed,2022-04-17 13:40:00,0.45,
APP-005265,3,Document Verification,Completed,2022-04-18 23:53:48,34.23,
APP-005265,4,Underwriting & Risk,Completed,2022-04-20 01:02:48,25.15,
APP-005265,5,Credit Approved,Completed,2022-04-20 06:55:36,5.88,
APP-005265,6,Offer Acceptance,Completed,2022-04-21 07:08:12,24.21,
APP-005265,7,Disbursement,Completed,2022-04-22 06:04:36,22.94,
APP-005266,1,Lead Captured,Completed,2024-01-24 20:50:00,0.1,
APP-005266,2,Application Submission,Completed,2024-01-24 21:32:00,0.7,
APP-005266,3,Document Verification,Completed,2024-01-25 02:36:12,5.07,
APP-005266,4,Underwriting & Risk,Completed,2024-01-26 19:18:48,40.71,
APP-005266,5,Credit Approved,Completed,2024-01-26 20:41:00,1.37,
APP-005266,6,Offer Acceptance,Dropped,2024-01-28 17:23:00,44.7,Loan Amount Insufficient
APP-005267,1,Lead Captured,Completed,2023-09-27 16:14:00,0.1,
APP-005267,2,Application Submission,Completed,2023-09-27 17:51:12,1.62,
APP-005267,3,Document Verification,Completed,2023-09-28 19:23:00,25.53,
APP-005267,4,Underwriting & Risk,Completed,2023-09-29 17:01:24,21.64,
APP-005267,5,Credit Approved,Completed,2023-09-29 23:42:12,6.68,
APP-005267,6,Offer Acceptance,Completed,2023-10-01 13:02:00,37.33,
APP-005267,7,Disbursement,Completed,2023-10-01 20:28:24,7.44,
APP-005268,1,Lead Captured,Completed,2024-04-09 10:44:00,0.1,
APP-005268,2,Application Submission,Completed,2024-04-09 13:36:48,2.88,
APP-005268,3,Document Verification,Completed,2024-04-10 11:16:24,21.66,
APP-005268,4,Underwriting & Risk,Completed,2024-04-11 16:39:12,29.38,
APP-005268,5,Credit Approved,Completed,2024-04-12 00:56:36,8.29,
APP-005268,6,Offer Acceptance,Completed,2024-04-12 15:48:12,14.86,
APP-005268,7,Disbursement,Completed,2024-04-12 21:54:12,6.1,
APP-005269,1,Lead Captured,Completed,2024-09-12 17:36:00,0.1,
APP-005269,2,Application Submission,Completed,2024-09-12 19:30:36,1.91,
APP-005269,3,Document Verification,Completed,2024-09-14 05:28:48,33.97,
APP-005269,4,Underwriting & Risk,Completed,2024-09-15 18:37:12,37.14,
APP-005269,5,Credit Approved,Completed,2024-09-16 06:00:00,11.38,
APP-005269,6,Offer Acceptance,Completed,2024-09-19 01:18:00,67.3,
APP-005269,7,Disbursement,Completed,2024-09-19 10:19:12,9.02,
APP-005270,1,Lead Captured,Completed,2023-04-01 12:53:00,0.1,
APP-005270,2,Application Submission,Completed,2023-04-01 15:41:36,2.81,
APP-005270,3,Document Verification,Dropped,2023-04-02 01:25:24,9.73,Unclear ID Document
APP-005271,1,Lead Captured,Completed,2024-10-09 18:43:00,0.1,
APP-005271,2,Application Submission,Completed,2024-10-09 19:20:48,0.63,
APP-005271,3,Document Verification,Completed,2024-10-10 07:37:36,12.28,
APP-005271,4,Underwriting & Risk,Completed,2024-10-11 15:28:36,31.85,
APP-005271,5,Credit Approved,Completed,2024-10-11 19:32:12,4.06,
APP-005271,6,Offer Acceptance,Completed,2024-10-12 10:30:24,14.97,
APP-005271,7,Disbursement,Completed,2024-10-13 06:33:24,20.05,
APP-005272,1,Lead Captured,Completed,2022-06-21 12:01:00,0.1,
APP-005272,2,Application Submission,Completed,2022-06-21 14:49:36,2.81,
APP-005272,3,Document Verification,Completed,2022-06-22 14:59:12,24.16,
APP-005272,4,Underwriting & Risk,Dropped,2022-06-23 17:38:48,26.66,Credit Score Below Threshold
